gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1912940515	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/9/2f388282-72b8-4cfb-b17b-c91d8e5d7043_image.jpg	https://www.artportalen.se/Image/2202362					2018-09-11T00:00:00Z				© all rights reserved	Joakim Ekman
1901016774	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/0b46a9af-5b0b-4839-93a2-bd8b0a127219_image.jpg										© All rights reserved	Tore Svendsen
1900996056	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/572b2746-0d50-4961-aa1e-086a33433256_image.jpg										© All rights reserved	Dag Norman Sværi
1900989820	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/949e140b-9ee7-4631-bf65-837a4413f376_image.jpg										© All rights reserved	Kjell A. Kristiansen
1900975774	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/f1a4fb26-f166-4ea5-a1a0-a65e7ea4dbef_image.jpg										http://creativecommons.org/licenses/by/4.0/	Geir Høen
1900952589	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/9/0e93866d-7d08-4ff4-a81f-881d1f21bd66_image.jpg	https://www.artportalen.se/Image/2195631					2018-09-04T00:00:00Z				© all rights reserved	Hans Walker
1899958457				http://www.ornitho.cat/index.php?m_id=54&id=3910005										
1899958364				http://www.ornitho.cat/index.php?m_id=54&id=4400472										
1899957722				http://www.ornitho.cat/index.php?m_id=54&id=4004992										
1899957596				http://www.ornitho.cat/index.php?m_id=54&id=4310895										
1899956910				http://www.ornitho.cat/index.php?m_id=54&id=4331060										
1899956770				http://www.ornitho.cat/index.php?m_id=54&id=4249954										
1899956519				http://www.ornitho.cat/index.php?m_id=54&id=3933962										
1899956224				http://www.ornitho.cat/index.php?m_id=54&id=4260737										
1899955557				http://www.ornitho.cat/index.php?m_id=54&id=3934088										
1899955108				http://www.ornitho.cat/index.php?m_id=54&id=4253214										
1899955069				http://www.ornitho.cat/index.php?m_id=54&id=4227100										
1899954274				http://www.ornitho.cat/index.php?m_id=54&id=4414691										
1899951296				http://www.ornitho.cat/index.php?m_id=54&id=4200999										
1899949799				http://www.ornitho.cat/index.php?m_id=54&id=4358751										
1899948428				http://www.ornitho.cat/index.php?m_id=54&id=4106716										
1899948255				http://www.ornitho.cat/index.php?m_id=54&id=4296524										
1899947846				http://www.ornitho.cat/index.php?m_id=54&id=4363630										
1899947301				http://www.ornitho.cat/index.php?m_id=54&id=4216366										
1899947291				http://www.ornitho.cat/index.php?m_id=54&id=4314529										
1899947229				http://www.ornitho.cat/index.php?m_id=54&id=4229578										
1899946742				http://www.ornitho.cat/index.php?m_id=54&id=3950646										
1899944789				http://www.ornitho.cat/index.php?m_id=54&id=4241220										
1899940601				http://www.ornitho.cat/index.php?m_id=54&id=4386810										
1899715634	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/19e1062c-414a-48e4-9bfa-4293f8292c90_image.jpg										© All rights reserved	Tommy Solberg
1899700407	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/1da72186-842d-49a7-a98b-68d0c24097db_image.jpg										© All rights reserved	Arne Augedal
1899692884	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/6c7068a2-caf3-499b-adf2-5ebaa6ec9eab_image.jpg										© All rights reserved	Jan Ole Ødegård
1899612921	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/e3b5b84b-e948-4506-9eba-ea4936187c62_image.jpg										© All rights reserved	Tommy Solberg
1897906816	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/8/02a6bf77-bda9-49de-9374-d1af1d05f85c_image.jpg	https://www.artportalen.se/Image/2179323					2018-08-19T00:00:00Z				© all rights reserved	Oskar Rang Lindén
1897855298	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/9/12f8e827-cfb6-49c0-a3f6-50cac4ea5c4c_image.jpg	https://www.artportalen.se/Image/2196239					2018-09-05T00:00:00Z				© all rights reserved	Hans Norelius
1890292132	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/06270954-6fa7-4592-99c4-f2e16e80f0af_image.jpg										© All rights reserved	Thorleif Thorsen
1890290502	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/e204e22c-1ab1-42d5-a23a-2081ca54ef0c_image.jpg										© All rights reserved	Thorleif Thorsen
1890263733	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/c5bfa71d-76b0-42ce-a938-0218c93ea65c_image.jpg										© All rights reserved	Merete Stava
1890263733	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/8/545b66db-381f-4297-93c2-a6f5eb19370b_image.jpg										© All rights reserved	Merete Stava
1890174391	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/7/5c0005fc-2aed-4fbf-a59b-9307dded25e0_image.jpg	https://www.artportalen.se/Image/2159613					2018-07-31T00:00:00Z				© all rights reserved	Leif Carlsson
1884884014	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/7/5dbdc275-62d6-43b0-af5b-4b70d70d30d7_image.jpg										© All rights reserved	Jostein Heggheim
1884814960	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/7/16f31aad-b53b-4041-b970-46c41bed70a7_image.jpg										© All rights reserved	Thorleif Thorsen
1884782466	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/7/02777563-8c64-4983-937c-8539bbf72285_image.jpg										© All rights reserved	Thorleif Thorsen
1884770107	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/7/8ba541e2-db46-47aa-a7b1-e0aff8c8cbf0_image.jpg										© All rights reserved	Dag Amundsen
1884770107	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/7/5107bf4a-6983-4ee1-8870-c7a2c27aa317_image.jpg										© All rights reserved	Dag Amundsen
1884769503	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/7/960f6d27-fc40-4553-8ed7-74b2673cf971_image.jpg										© All rights reserved	Morten Venås
1884456539	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/7/6214b213-4634-4e70-9c4f-d9b5ed72f4d7_image.jpg	https://www.artportalen.se/Image/2131127					2018-07-04T00:00:00Z				© all rights reserved	Peter Skoglund
1884300968	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/6/62f2c596-e0ba-49aa-8093-acfb57bf13da_image.jpg	https://www.artportalen.se/Image/2118216					2018-06-22T00:00:00Z				© all rights reserved	Peter Skoglund
1883833304				https://naturgucker.net/?sprache=en&bild=1310574575										
1883199687	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/6/f6305f9d-a0f8-4840-9625-9a852b491839_image.jpg										© All rights reserved	Thorleif Thorsen
1883110283	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/94d7d363-77b5-4d88-85b6-cd153f40ab71_image.jpg										© All rights reserved	Øyvind Nyvold Larsen
1883097929	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/6/c9060570-4fcf-4129-9a75-64d0301d7a2e_image.jpg										© All rights reserved	Andrew W. Clarke
1883096381	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/6/7dd08b26-ff68-4335-b5fa-4e4476af5b5e_image.jpg										© All rights reserved	Thorleif Thorsen
1882991393	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/6/512a763a-deff-4baa-92dd-564302316252_image.jpg										© All rights reserved	Arnt Kvinnesland
1882949895	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/7/163b3557-251e-4525-a9be-bec51bfd1d29_image.jpg			Minkunger observert på Risøya i Stavern							© All rights reserved	Kirsten Anette  Korsdal
1882949895	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/7/c9f74921-d247-4cba-8df7-591b08850527_image.jpg			Minkunger observert på Risøya.							© All rights reserved	Kirsten Anette  Korsdal
1847899838	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/5/c3f500aa-5ace-49d0-b3fa-a85044335d9a_image.jpg	https://www.artportalen.se/Image/2077703					2018-05-17T00:00:00Z				© all rights reserved	Andreas Zsoldos
1847899838	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/5/213c10b3-3462-4cfd-b7cc-8041faaed69a_image.jpg	https://www.artportalen.se/Image/2077701					2018-05-17T00:00:00Z				© all rights reserved	Andreas Zsoldos
1847859589	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/5/8b55fc5b-f047-41ec-bae7-9cc4d98130b0_image.jpg	https://www.artportalen.se/Image/2073377					2018-05-15T00:00:00Z				© all rights reserved	Jonas Sundell Eklund
1847803159	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/5/85e4ccc8-dbd9-4b76-babb-3e7ccd8e751e_image.jpg	https://www.artportalen.se/Image/2070617					2018-05-12T00:00:00Z				© all rights reserved	Göran Friman
1845306585	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/cad04637-7760-4b01-a8a0-5b2ea62687cf_image.jpg										© All rights reserved	Thorleif Thorsen
1845285035	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/5612a0be-5606-4de0-8ff7-ec2cb59e2bb8_image.jpg										© All rights reserved	Bård Rutgerson
1845267822	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/5bef4f1f-f51d-41fa-b625-9cf014c89daa_image.jpg										© All rights reserved	Jørn Hanssen
1845267822	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/4110dfc0-7b5d-4d09-b8f9-98e9a772b715_image.jpg										© All rights reserved	Jørn Hanssen
1845267822	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/ae17e822-07c9-4981-a23b-a7e94e008918_image.jpg										© All rights reserved	Jørn Hanssen
1845254522	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/5/79f8c556-d7a3-4dde-ae1b-9829de3c95e2_image.jpg										© All rights reserved	Dag Holtan
1845199447	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/623bc6f9-61e6-4017-9810-9f339a0a34d7_image.jpg										© All rights reserved	Thorleif Thorsen
1845199447	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/b2afd1f3-0621-4cb1-8c03-3c48a0ca7ce0_image.jpg										© All rights reserved	Thorleif Thorsen
1844777366	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/5/adeafa94-a26c-4b1b-9560-84b4754d5410_image.jpg	https://www.artportalen.se/Image/2062934					2018-05-04T00:00:00Z				© all rights reserved	Peter Skoglund
1844736333	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/5/5c42305c-8d77-435d-aaae-3f4cd6fde4fd_image.jpg	https://www.artportalen.se/Image/2061482					2018-05-02T00:00:00Z				© all rights reserved	Jonathan Börjesson
1844736333	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/5/ba686cad-25c6-4229-b20b-bd23bae4f995_image.jpg	https://www.artportalen.se/Image/2061481					2018-05-02T00:00:00Z				© all rights reserved	Jonathan Börjesson
1844679734	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/a15e94b8-4e3e-4076-99a7-cbd5d14a31c2_image.jpg	https://www.artportalen.se/Image/2059354					2018-04-30T00:00:00Z				© all rights reserved	Fredrik Wilde
1844333206	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/f51a3db3-6d5e-4598-afc8-1cf18dad163d_image.jpg	https://www.artportalen.se/Image/2056370					2018-04-26T00:00:00Z				© all rights reserved	Jonas Englund
1844263743	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/3/160ada03-1c70-4a84-bad8-93dc9976f2a7_image.jpg										© All rights reserved	Thorleif Thorsen
1844241086	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/3/e3975570-deee-4998-b0bb-cb10fcdee515_image.jpg										© All rights reserved	Bjørn Reidar Olsson
1844197363	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/3/be52a8db-c156-4cd4-ae08-5fd9663b91ad_image.jpg										http://creativecommons.org/licenses/by-sa/4.0/	Jens Kristiansen
1844196659	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/3/89af944e-e39d-434a-bac7-4a5009356615_image.jpg										© All rights reserved	Arvid Kvarenes
1844182480	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/3/1d6f449f-0607-40ad-abc5-3a81ce3dec17_image.jpg										© All rights reserved	Thorleif Thorsen
1844166064	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/3/31300e51-c073-46a6-b892-c2f335f235f9_image.jpg										© All rights reserved	Jorunn Villand
1844143408	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/2/3982fef2-250c-4fe0-955f-8b69a706adb0_image.jpg			Bytte, tatt fritgående! Dette viser den enorme kapasiteten til mink, En voksen påfuglhann er en slos							© All rights reserved	Børge Klevstad
1844044671	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/051db9af-a71e-4a48-8463-057d5ab71860_image.jpg										© All rights reserved	Jens Erik Nygård
1844044671	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/ee39964f-ff0e-46ce-bbe5-47250975d9a5_image.jpg										© All rights reserved	Jens Erik Nygård
1844044671	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/4/37b95cf2-f069-45a4-80d4-b747b1552a47_image.jpg										© All rights reserved	Jens Erik Nygård
1844011752	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/2/7d0849bd-5147-4b0f-b340-604e03b71b30_image.jpg										© All rights reserved	Thorleif Thorsen
1843655914	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/2/f3a8faec-c02f-489b-ab99-9a52a5a2d6be_image.jpg			Til nå drept fem påfuglhøner, inne i hus...							© All rights reserved	Børge Klevstad
1843633018	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/2/6a3c0230-37d7-484d-88f3-aba79c238cdc_image.jpg										© All rights reserved	Børge Klevstad
1843633018	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/2/3ddd4a97-ff02-4dca-b21b-f677c138fc46_image.jpg										© All rights reserved	Børge Klevstad
1839137906				https://naturgucker.net/?sprache=en&bild=-640681792										
1839137906				https://naturgucker.net/?sprache=en&bild=-493691526										
1838789928	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/f3d50b45-89d9-488a-af56-2cf68e9f195b_image.jpg	https://www.artportalen.se/Image/2052258					2018-04-21T00:00:00Z				© all rights reserved	Kåge Lindström
1838782879	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/e0cd9c50-cfe0-4edb-8a64-7575106d6b9f_image.jpg	https://www.artportalen.se/Image/2051921					2018-04-21T00:00:00Z				© all rights reserved	Peter Skoglund
1838782879	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/e8460896-73ae-4ab8-8cba-21f0e2d9154d_image.jpg	https://www.artportalen.se/Image/2051920					2018-04-21T00:00:00Z				© all rights reserved	Peter Skoglund
1838750594	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/27b9e8f7-7470-42e5-be2a-3235934d6bbd_image.jpg	https://www.artportalen.se/Image/2050472					2018-04-19T00:00:00Z				© all rights reserved	Birgitta Palmgren
1838750594	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/4a8d55c4-2820-4923-906f-9e5bd09fbf3b_image.jpg	https://www.artportalen.se/Image/2050471					2018-04-19T00:00:00Z				© all rights reserved	Birgitta Palmgren
1838715140	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/4c6fa275-3708-4169-8422-79fc57ee2219_image.jpg	https://www.artportalen.se/Image/2048988					2018-04-17T00:00:00Z				© all rights reserved	Affe Pettersson
1838714317	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/b2447f67-c575-430f-97aa-899f04992aa0_image.jpg	https://www.artportalen.se/Image/2048808					2018-04-17T00:00:00Z				© all rights reserved	Maja Ekman Olin
1838714317	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/55052465-30f6-4017-968e-9f07fdfe4271_image.jpg	https://www.artportalen.se/Image/2048815					2018-04-17T00:00:00Z				© all rights reserved	Maja Ekman Olin
1838714317	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/9ecf10e7-3dd0-47b7-bd98-76f745a39cb6_image.jpg	https://www.artportalen.se/Image/2048813					2018-04-17T00:00:00Z				© all rights reserved	Maja Ekman Olin
1838645116	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/129d6509-9620-4a2e-8bfe-e08fff680548_image.jpg	https://www.artportalen.se/Image/2047188					2018-04-15T00:00:00Z				© all rights reserved	Oskar Rang Lindén
1838595266	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/14e2da03-df5d-4ce5-93d0-c894759fcbc2_image.jpg	https://www.artportalen.se/Image/2045339					2018-04-13T00:00:00Z				© all rights reserved	Lars Brunkman
1838583228	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/5ba23762-f696-4879-acac-f998dded29f6_image.jpg	https://www.artportalen.se/Image/2044718					2018-04-12T00:00:00Z				© all rights reserved	Thomas Nilsson
1838583228	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/68b4ac5c-87e5-450e-aa47-587eeb5bdc22_image.jpg	https://www.artportalen.se/Image/2044717					2018-04-12T00:00:00Z				© all rights reserved	Thomas Nilsson
1838521814	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/69afc02f-7e87-404f-8190-7efe19769ebe_image.jpg	https://www.artportalen.se/Image/2042401					2018-04-09T00:00:00Z				© all rights reserved	Jonas Ekring
1837700163	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/55d5c033-3dcf-40f5-a1bf-38affbe89921_image.jpg	https://www.artportalen.se/Image/2038015					2018-04-05T00:00:00Z				© all rights reserved	Max Lundberg
1837700163	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/6311132c-69a0-43df-a90c-cbfbc1915102_image.jpg	https://www.artportalen.se/Image/2038010					2018-04-05T00:00:00Z				© all rights reserved	Max Lundberg
1837617112	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/05b4429d-3328-4e13-94c0-1a8aa297de59_image.jpg	https://www.artportalen.se/Image/2035749					2018-04-02T00:00:00Z				© all rights reserved	Henrik Ehrenberg
1837617112	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/3c012832-904d-4546-baca-97192a38d1ce_image.jpg	https://www.artportalen.se/Image/2035748					2018-04-02T00:00:00Z				© all rights reserved	Henrik Ehrenberg
1837595626	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/4/ca67426b-4328-4fd5-9897-a2a4d4f63bb0_image.jpg	https://www.artportalen.se/Image/2035014					2018-04-01T00:00:00Z				© all rights reserved	Mattias Bovin
1837559626	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/b9cee322-0fc3-4c41-bfa7-953972a4d1e8_image.jpg	https://www.artportalen.se/Image/2034467					2018-03-30T00:00:00Z				© all rights reserved	Andreas Persson
1837552005	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/8c0739b3-2838-40f6-8cc9-66969c33640d_image.jpg	https://www.artportalen.se/Image/2033537					2018-03-28T00:00:00Z				© all rights reserved	Viktor Dahl
1837507889	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/b31636a8-274f-4713-92fc-c4053aa8b4b2_image.jpg	https://www.artportalen.se/Image/2032938					2018-03-27T00:00:00Z				© all rights reserved	Lennart Söderkvist
1837507889	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/b2baadbe-c90e-4e4f-86fb-066510a2607d_image.jpg	https://www.artportalen.se/Image/2032937					2018-03-27T00:00:00Z				© all rights reserved	Lennart Söderkvist
1837008426	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/126fe350-eb34-4157-b982-eab46795f49a_image.jpg	https://www.artportalen.se/Image/2032197					2018-03-25T00:00:00Z				© all rights reserved	Bryan Smith
1836974410	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/837d9417-0f12-4549-9b23-4f9d6e09d97e_image.jpg	https://www.artportalen.se/Image/2031117					2018-03-23T00:00:00Z				© all rights reserved	Göran Gustavsson
1836974410	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/2f398382-df20-474e-85b6-9633572db48e_image.jpg	https://www.artportalen.se/Image/2031121					2018-03-23T00:00:00Z				© all rights reserved	Göran Gustavsson
1836747177				https://naturgucker.net/?sprache=en&bild=-1566767511										
1836747177				https://naturgucker.net/?sprache=en&bild=-1900614616										
1836367370	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/c5c8d1d3-c837-454b-a805-06a4c50b7bf2_image.jpg	https://www.artportalen.se/Image/2030071					2018-03-20T00:00:00Z				© all rights reserved	Berndth Gustafsson
1836327887	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/e1e8fa21-5488-4c40-92b1-65849ff01b64_image.jpg	https://www.artportalen.se/Image/2029413					2018-03-18T00:00:00Z				© all rights reserved	Henrik Ehrenberg
1836287530	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/bc0ab6fe-f665-411a-a314-7f8a7f63e266_image.jpg	https://www.artportalen.se/Image/2028504					2018-03-17T00:00:00Z				© all rights reserved	Mats Havskogen
1836287530	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/7e87d3ca-c5e5-4bee-86d5-1ea59828d476_image.jpg	https://www.artportalen.se/Image/2028503					2018-03-17T00:00:00Z				© all rights reserved	Mats Havskogen
1836287530	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/4cc53d64-7c56-423e-968c-4d9ddec23f09_image.jpg	https://www.artportalen.se/Image/2028507					2018-03-17T00:00:00Z				© all rights reserved	Mats Havskogen
1836176036	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2015/2/dde94100-66e6-4cb6-a084-9a83ae3d3af4_image.jpg	https://www.artportalen.se/Image/756332					2015-02-17T00:00:00Z				© all rights reserved	Christer Igelström
1835883448	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/ebd07d58-c2ee-46c3-abe5-1f5658be0e6e_image.jpg	https://www.artportalen.se/Image/2022957					2018-03-01T00:00:00Z				© all rights reserved	Ragnar Alm
1835883448	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/3/f6e556a5-caee-4f16-be46-c37f73086fa3_image.jpg	https://www.artportalen.se/Image/2022956					2018-03-01T00:00:00Z				© all rights reserved	Ragnar Alm
1833677060	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/2/3eafaedc-c3cb-422d-9b89-b9c22ad359c0_image.jpg	https://www.artportalen.se/Image/2017682					2018-02-17T00:00:00Z				© all rights reserved	Tommy Ericson
1833632519	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/2/9f5fdfbc-c2cf-4652-a92f-7e06288576ae_image.jpg	https://www.artportalen.se/Image/2016735					2018-02-15T00:00:00Z				© all rights reserved	Arne Holmer
1833632156	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/2/56d0b781-ea25-4503-a70a-a3f42625f53b_image.jpg	https://www.artportalen.se/Image/2016734					2018-02-15T00:00:00Z				© all rights reserved	Arne Holmer
1833601984	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/2/e292fea2-6b82-45e9-bf48-228f43f2b704_image.jpg	https://www.artportalen.se/Image/2014396					2018-02-12T00:00:00Z				© all rights reserved	Jan Åhman
1833592542	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/2/3998a314-527a-454b-a4f5-5edfd0d97ca7_image.jpg	https://www.artportalen.se/Image/2013730					2018-02-11T00:00:00Z				© all rights reserved	Arne Holmer
1833592542	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/2/8373c539-b29d-4b60-b8a2-7d79f458799e_image.jpg	https://www.artportalen.se/Image/2013729					2018-02-11T00:00:00Z				© all rights reserved	Arne Holmer
1833590417	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/2/a0b7832d-8b1f-4c76-a2ff-61e9e41ae374_image.jpg	https://www.artportalen.se/Image/2014025					2018-02-11T00:00:00Z				© all rights reserved	Kenth Kärsrud
1833559867	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/2/8736a980-1e9a-4061-8b7d-31a688d08249_image.jpg	https://www.artportalen.se/Image/2012046					2018-02-08T00:00:00Z				© all rights reserved	Christer Igelström
1833558744	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/2/eb68852d-34b7-4ca6-beed-6ea688e76ab8_image.jpg	https://www.artportalen.se/Image/2012331					2018-02-08T00:00:00Z				© all rights reserved	Kristoffer Olsson Stenman
1833558744	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/2/f71b583f-0145-4380-96cf-67cdf5fb06d7_image.jpg	https://www.artportalen.se/Image/2012330					2018-02-08T00:00:00Z				© all rights reserved	Kristoffer Olsson Stenman
1833546896	StillImage	image/jpeg	https://www.artportalen.se/MediaLibrary/2018/2/193eafe1-108c-4584-a92e-71ac4a5082cd_image.jpg	https://www.artportalen.se/Image/2011745					2018-02-07T00:00:00Z				© all rights reserved	Ragnar Alm
1825675157	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/2/a9de1f89-73d6-40f8-a0f8-9f930f5e2d2e_image.jpg										© All rights reserved	Merete Stava
1825675157	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2018/2/f97f1db9-c07f-4b5e-8415-22ad8ff0df26_image.jpg										© All rights reserved	Merete Stava
1825628302	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/10/d42d045d-9cc3-4510-bb60-b11a249c5ee9_image.jpg										© All rights reserved	Børge Klevstad
1825628302	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/10/44012ba5-07ec-4ade-a611-993be97f1bdb_image.jpg										© All rights reserved	Børge Klevstad
1825564367	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/11/46d380c7-093a-4f5f-aede-a92874a6f127_image.jpg										© All rights reserved	Jan-Egil Eilertsen
1825540028	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/8/68d421cf-6084-463e-abe7-7c680d973212_image.jpg										© All rights reserved	Anja M. Schüller
1825540028	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/8/01888cb9-d897-41bf-98d6-ed859b3d67c5_image.jpg										© All rights reserved	Anja M. Schüller
